Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Syndrome,Causes,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
Leleuvia,9/27/2013,,LUSF1,2,Porites,4,M ,1,"WSpt, P, PD",UWS,WSO,Ulcerative White Spot Disease,Predation,,Partly dead colony with white spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,2,Millepora,2,B,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Coscinaraea,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,1,"WSpt, P",UWS,WSO,Ulcerative White Spot Disease,Predation,,White spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Pavona,4,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Coscinaraea,1,SM,1,"B, E",B,B,,Bleaching ,Eroded,Bacterial bleaching (white/pale patches on surface),BL
Leleuvia,9/27/2013,,LUSF1,2,Porites,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,SM,1,P,P,P,,Predation,,White spots on surface,FB
Leleuvia,9/27/2013,,LUSF1,2,Porites,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Lobophyllia,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,2,PR,PR,,Pigmentation Response,,,Pale patches on surface,PR
Leleuvia,9/27/2013,,LUSF1,2,Leptastrea,1,E,1,B,B,B,,Bleaching ,,White spots on surface,BL
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,4,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Acropora,1,T,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Pavona,6,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,1,"P, PD",P,P,,Predation,,Partly dead with white spots,FB
Leleuvia,9/27/2013,,LUSF1,2,Porites,4,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,3,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,4,"E, PD",,,,Eroded,,Partly dead with signs of erosion,IG
Leleuvia,9/27/2013,,LUSF1,2,Porites,6,SM,1,"WSpt, P",UWS,WSO,Ulcerative White Spot Disease,Predation,,White spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,2,Montipora,4,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Favites,1,M ,1,B,B,B,,Bleaching ,,White patches,BL
Leleuvia,9/27/2013,,LUSF1,2,Porites,4,B,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Diploastrea,2,M ,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with WS on one edge,WS
Leleuvia,9/27/2013,,LUSF1,2,Isopora,2,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Favites,1,E,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,4,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Porites,2,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,4,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Pocillopora,1,SM,1,"B, PD",B,B,,Bleaching ,,Partly bleached and partly dead,BL
Leleuvia,9/27/2013,,LUSF1,2,Pocillopora,1,SM,1,B,B,B,,Bleaching ,,Partly bleached,BL
Leleuvia,9/27/2013,,LUSF1,2,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,2,Millepora,1,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Acropora,3,T,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,2,"GA, PD",GA,,Growth Anomalies ,,,Partly dead with abnormal growth,GA
Leleuvia,9/27/2013,,LUSF1,2,Pavona,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,2,SM,1,"P, PD",P,P,,Predation,,Parlty dead with signs of predation,FB
Leleuvia,9/27/2013,,LUSF1,2,Pavona,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,SM,1,FB,FB,B,,Focal Bleaching ,,,FB
Leleuvia,9/27/2013,,LUSF1,2,Porites,1,M ,1,"WSpt, PD",UWS,WSO,Ulcerative White Spot Disease,,,Partly dead with white spots ,UWS
Leleuvia,9/27/2013,,LUSF1,2,Porites,2,B,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,2,CC,1,B,B,B,,Bleaching ,,White tips around the edge,BL
Leleuvia,9/27/2013,,LUSF1,3,Millepora,3,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Acropora,1,T,1,B,B,B,,Bleaching ,,White tips around the edge,BL
Leleuvia,9/27/2013,,LUSF1,3,Porites,2,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,5,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Platygyra,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Acropora,3,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Acropora,17,T,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Acropora,1,T,1,B,B,B,,Bleaching ,,Baby colony looks white,BL
Leleuvia,9/27/2013,,LUSF1,3,Favites,1,E,1,B,B,B,,Bleaching ,,,BL
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,F,1,WSpt,UWS,WSO,Ulcerative White Spot Disease,,,White spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead colony with thin white line near dead surface,WS
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,2,PR,PR,,Pigmentation Response,,,Pale patches on surface,PR
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Millepora,2,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,1,"WSpt, P",UWS,WSO,Ulcerative White Spot Disease,Predation,,White spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,CC,2,GA,GA,,,,,,GA
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Acropora,8,D,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,4,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,2,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pavona,1,E,1,"FB, P, PD",FB,B,,Focal bleaching ,Predation,White patches on surface. Colony partly dead,FB
Leleuvia,9/27/2013,,LUSF1,3,Leptastrea,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pavona,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Porites,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,1,"WSpt, P",UWS,WSO,Ulcerative White Spot Disease,,,Partly dead colony with white spots,UWS
Leleuvia,9/27/2013,,LUSF1,3,Pavona,2,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Galaxea,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,2,"PR, P, PD",PR,,Pigmentation Response,Predation,,"Partly dead with discoloration, PR and signs of fish feeding marks",PR
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Platygyra,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pavona,1,SM,2,GA,GA,,Growth Anomalies ,,,,GA
Leleuvia,9/27/2013,,LUSF1,3,Leptoseris,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,1,"WS, PD",WS,WS,White Syndrome,,,,WS
Leleuvia,9/27/2013,,LUSF1,3,Acropora,5,T,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Millepora,1,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Coscinaraea,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Porites,3,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,E,1,"B, PD",B,B,,Bleaching ,,Partly dead with white patches,BL
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,E,1,"B, ",B,B,,Bleaching ,,White patches on colony ,BL
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,E,1,"WSpt, P",UWS,WSO,Ulcerative White Spot Disease,Predation,,White spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,3,Acropora,18,T,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,2,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Millepora,3,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Platygyra,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,1,"B, ",B,B,,Bleaching ,,White patches on branch tips,BL
Leleuvia,9/27/2013,,LUSF1,3,Platygyra,1,SM,1,FB,FB,B,,Focal Bleaching ,,Huge white patch on colony center,FB
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Favites,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Montipora,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,1,"WS, PD",WS,WS,White Syndrome,,,,WS
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Millepora,2,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,4,CC,1,B,B,B,,Bleaching ,,White patches on tips of branches,BL
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,2,"PR, PD",PR,,Pigmentation Response,,,Partly dead colony with PR,PR
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,1,FB,FB,B,,Focal Bleaching ,,,FB
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,CC,1,B,B,B,,Bleaching ,,,BL
Leleuvia,9/27/2013,,LUSF1,3,Coscinaraea,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Isopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Goniastrea,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Lobophyllia,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Leptoria,1,SM,1,FB,FB,B,,Focal bleaching ,,White patches near colony edge,FB
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Acropora,16,T,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,3,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Millepora,2,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Montipora,2,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Goniastrea,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Porites,5,SM,1,"WSpt, P, PD",UWS,WSO,Ulcerative White Spot Disease,Predation,,Partly dead colony with white spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Goniastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Platygyra,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Favites,2,E,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Leptoria,1,SM,1,"WSpt, P",UWS,WSO,Ulcerative White Spot Disease,Predation,,White spots on surface,UWS
Leleuvia,9/27/2013,,LUSF1,3,Acropora,2,T,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,1," P, PD",P,P,,Predation,,Looks like fish grazing marks ,FB
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Echinopora,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,2,SM,1,"P, PD",P,P,,Predation,,Partly dead colony with fish grazing marks,FB
Leleuvia,9/27/2013,,LUSF1,3,Acropora,32,T,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,2,M ,1,"FB, PD",FB,B,,Focal Bleaching ,,Partly dead colony with bacterial bleaching ,FB
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,3,CC,1,B,B,B,,Bleaching ,,White patches on tips of branches,BL
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Porites,4,SM,1,FB,FB,B,,Focal Bleaching ,,,FB
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,3,PD,,,,,,Patchy dead tissue..looks like cause by algal cover,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Goniastrea,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Platygyra,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Isopora,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,1,CC,1,P,P,P,,Predation,,Drupella caused patchy bleaching ,FB
Leleuvia,9/27/2013,,LUSF1,3,Porites,7,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,1,"WSpt, E, PD",UWS,WSO,Ulcerative White Spot Disease,Eroded,,Partly dead with erosion signs and white spots,UWS
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Millepora,5,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Coscinaraea,1,SM,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,SM,2,PYBD,Unique,,Pacific Yellow band disease,,,Thin yellow line on surface,Others
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Montipora,2,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,F,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pavona,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Millepora,2,SM,3,PD,,,,,,,PD
Leleuvia,9/27/2013,,LUSF1,3,Porites,2,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Pocillopora,3,CC,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Porites,1,M ,1,"WSpt, P, PD",UWS,WSO,Ulcerative White Spot Disease,Predation,,Partly dead with white spots and grazing marks,UWS
Leleuvia,9/27/2013,,LUSF1,3,Diploastrea,1,M ,1,"WS,PD",WS,WS,White Syndrome,,,Partly dead with rest WS,WS
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,B,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Isopora,1,E,0,,,,,,,,H
Leleuvia,9/27/2013,,LUSF1,3,Montipora,1,SM,0,,,,,,,,H
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
